dish_code,dish_name,as_of_date,source_recipe_version,source_recipe_blob_sha,status,dish_readiness_veto,blocker_id,severity,parameter,reason,missing_input,impact,owner,next_action,checkpoint,evidence_ids
VKM-030,Кростата с солёной карамелью,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-030-05,S2_MAJOR,labeling_and_traceability,Approved lot-to-portion traceability and consumer-information workflow is absent,approved form/workflow; responsibility matrix; mock trace test; channel packaging decision,batch cannot be reliably traced or released to delivery/takeaway channel,Food Safety/PPK owner; Operations; Owner,approve form and conduct traceability exercise for the dish/channel,Gate B / Gate C,EVD-0015;EVD-FS-001;EVD-FS-002
VKM-031,Мадлен,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-031-01,S1_CRITICAL,raw_material_acceptance_and_SKU_evidence,Selected ingredient SKUs and primary manufacturer/supplier documents are absent,SKU list; labels/specifications; conformity and veterinary documents where applicable; lot/storage/transport data,"raw-material safety, allergens, shelf life and traceability cannot be confirmed",Procurement,collect and register dossier for every recipe ingredient,Gate B / before procurement and service,EVD-0012;EVD-0016;EVD-FS-001;EVD-FS-003;EVD-FS-007
VKM-031,Мадлен,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-031-02,S1_CRITICAL,allergens_and_cross_contact,"Direct draft-recipe allergens are identified, but Chef acceptance, compound-ingredient/SKU composition and site cross-contact validation are absent",Chef-accepted exact recipe/VSF version; SKU allergen declarations; shared equipment/flow map; cleaning validation,cannot issue final allergen information or declare any allergen absence,Chef; Procurement; Food Safety/PPK owner,"accept/revise locked recipe, complete recipe-to-SKU allergen review and validate cross-contact controls",Gate B / before consumer offering,EVD-0012;EVD-FS-002
VKM-031,Мадлен,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-031-03,S1_CRITICAL,critical_process_limits,Dish-specific thermal/cold/acidification/assembly process and validated limits are absent,final process; hazard analysis; applicable official/manufacturer limit; calibrated control-cook measurements,CCP/OPRP classification and safe release criteria cannot be approved,Food Safety/PPK owner; Chef; Operations,"perform hazard analysis and validation; document limits, monitoring and corrective actions",Gate B / Issue #38,EVD-0013;EVD-FS-001
VKM-031,Мадлен,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-031-04,S1_CRITICAL,storage_cooling_reheating_shelf_life,No supported dish-specific route or limit. Cooling: APPLICABLE_OR_COMPONENT_DEPENDENT: cooling/chilling route and limits require control-cook/site validation Reheating: NOT_PLANNED_IN_DRAFT: any reheating is a process change requiring review,Owner/Chef choice of immediate-service vs make-ahead/channel flow; manufacturer conditions; official applicability review; calibrated validation/testing for each applicable stage,"production planning, labels, delivery and service release are blocked",Owner; Chef; Food Safety/PPK owner; Operations,"approve the exact route, then establish and validate only applicable regimes without extrapolating unsupported values",Gate B / Owner-Chef-PPK Decision Gate,EVD-0014;EVD-FS-001;EVD-FS-003;EVD-FS-007
VKM-031,Мадлен,2026-08-03,0.1.0-DRAFT,c6b22ad5f2812cc989a0d3593f40e21207da8f53,OPEN,BLOCK,SBL-VKM-031-05,S2_MAJOR,labeling_and_traceability,Approved lot-to-portion traceability and consumer-information workflow is absent,approved form/workflow; responsibility matrix; mock trace test; channel packaging decision,batch cannot be reliably traced or released to delivery/takeaway channel,Food Safety/PPK owner; Operations; Owner,approve form and conduct traceability exercise for the dish/channel,Gate B / Gate C,EVD-0015;EVD-FS-001;EVD-FS-002
VKM-026,"Яичница, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-026-01,S1_CRITICAL,supplier_SKU_evidence,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-026,"Яичница, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-026-02,S1_CRITICAL,shelf_life_temperature,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-026,"Яичница, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-026-03,S2_MAJOR,cross_contact_hazard_analysis,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-026,"Яичница, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-026-04,S2_MAJOR,traceability_lot_label_chain,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-027,"Омлет, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-027-01,S1_CRITICAL,supplier_SKU_evidence,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-027,"Омлет, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-027-02,S1_CRITICAL,shelf_life_temperature,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-027,"Омлет, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-027-03,S2_MAJOR,cross_contact_hazard_analysis,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-027,"Омлет, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-027-04,S2_MAJOR,traceability_lot_label_chain,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-028,"Овсяная каша, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-028-01,S1_CRITICAL,supplier_SKU_evidence,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-028,"Овсяная каша, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-028-02,S1_CRITICAL,shelf_life_temperature,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-028,"Овсяная каша, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-028-03,S2_MAJOR,cross_contact_hazard_analysis,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
VKM-028,"Овсяная каша, круассан и сыр двух видов",2026-08-04,PR81-DRAFT,PR81_HEAD_1e0722ad,OPEN,BLOCK,SBL-VKM-028-04,S2_MAJOR,traceability_lot_label_chain,Primary evidence absent,Documents and/or physical validation,No safety approval may be inferred,FoodSafetyAgent / Procurement / Chef,Collect and validate evidence,Issue #38 / control cook,
